,start_time,end_time,textDescription,address,lat,long,details,img_url
13,2019-03-05 19:36:00-08:00,2019-03-05 19:36:00-08:00,from Google Photo,"Bikepark, Marshall Formby Memorial Highway, Canyon, Randall County, Texas, 79015, United States",35.01791849861497,-101.9167301640701,"{'objects': ['Boy scouts of america', 'Eagle scout', 'Girl scouts of the usa', 'Jamboree', 'Scout', 'Cub Scout', 'Boy Scout', 'boy scout', 'service club', 'assembly'], 'places': ['recreation room', 'classroom', 'indoor museum', 'waiting room', 'lecture room'], 'tags': ['document']}",digital_data/images/google_photos/part 2/Google Photos/Photos from 2019/IMG_6907.HEIC.compressed.jpg
14,2019-03-06 19:46:40-08:00,2019-03-06 19:46:40-08:00,from Google Photo,"2964, Greg Street, Randall County, Texas, 79015, United States",35.037293851826185,-101.9086901975575,"{'objects': ['Real estate', 'Non-fiction', 'Photo caption', 'Plan', 'Text', 'planner', 'article', 'book', 'spread, paste', 'feature, lineament'], 'places': ['residential neighborhood', 'slum', 'outdoor apartment building', 'street', 'home office'], 'tags': ['document']}",digital_data/images/google_photos/part 2/Google Photos/Photos from 2019/IMG_6908.HEIC.compressed.jpg
15,2019-03-07 19:17:33-08:00,2019-03-07 19:17:33-08:00,from Google Photo,"W Loop 335 S, Amarillo, Randall County, Texas, 79119, United States",35.12855659587139,-101.95697293370378,"{'objects': ['Science book', 'Book cover', 'Biology', 'Self-help book', 'Sapsali', 'book', 'top, cover', 'Homo sapiens', 'jacket', 'jacket'], 'places': ['bookstore', 'biology laboratory', 'waiting room', 'pharmacy', 'airplane cabin'], 'tags': ['person']}",digital_data/images/google_photos/part 2/Google Photos/Photos from 2019/IMG_6909.HEIC.compressed.jpg
16,2019-03-10 17:42:28-07:00,2019-03-10 17:42:28-07:00,from Google Photo,"Claude Highway, Randall County, Texas, 79118, United States",35.08824942063148,-101.7760683200371,"{'objects': ['Spelling bee', 'Science fair', 'Tournament', 'Award ceremony', 'Competition event', 'trophy case', 'chess master', 'seeded player, seed', 'dais, podium, pulpit, rostrum, ambo, stump, soapbox', 'semifinalist'], 'places': ['recreation room', 'indoor stage', 'indoor flea market', 'mezzanine', 'indoor bazaar'], 'tags': ['person']}",digital_data/images/google_photos/part 2/Google Photos/Photos from 2019/IMG_6910.HEIC.compressed.jpg
17,2019-03-10 17:42:30-07:00,2019-03-10 17:42:30-07:00,from Google Photo,"Claude Highway, Randall County, Texas, 79118, United States",35.08838896611168,-101.77592877455693,"{'objects': ['Spelling bee', 'Tournament', 'Pentathlon', 'Science fair', 'Championship', 'trophy case', 'chess master', 'seeded player, seed', 'uneven parallel bars, uneven bars', 'racquetball'], 'places': ['recreation room', 'indoor stage', 'mezzanine', 'arcade', 'candy store'], 'tags': ['person']}",digital_data/images/google_photos/part 2/Google Photos/Photos from 2019/IMG_6911.HEIC.compressed.jpg
18,2019-03-10 17:42:31-07:00,2019-03-10 17:42:31-07:00,from Google Photo,"Claude Highway, Randall County, Texas, 79118, United States",35.08837823184396,-101.77602538296627,"{'objects': ['Spelling bee', 'Tournament', 'Science fair', 'Competition event', 'Award ceremony', 'trophy case', 'chess master', 'seeded player, seed', 'semifinalist', 'uneven parallel bars, uneven bars'], 'places': ['recreation room', 'indoor stage', 'mezzanine', 'candy store', 'indoor booth'], 'tags': ['person']}",digital_data/images/google_photos/part 2/Google Photos/Photos from 2019/IMG_6912.HEIC.compressed.jpg
19,2019-03-10 17:42:32-07:00,2019-03-10 17:42:32-07:00,from Google Photo,"Claude Highway, Randall County, Texas, 79118, United States",35.08837823184396,-101.77602538296627,"{'objects': ['Tournament', 'Spelling bee', 'Competition event', 'Award ceremony', 'Pentathlon', 'trophy case', 'chess master', 'seeded player, seed', 'pawn', 'uneven parallel bars, uneven bars'], 'places': ['recreation room', 'indoor stage', 'mezzanine', 'indoor flea market', 'arcade'], 'tags': ['person']}",digital_data/images/google_photos/part 2/Google Photos/Photos from 2019/IMG_6913.HEIC.compressed.jpg
20,2019-03-10 17:46:32-07:00,2019-03-10 17:46:32-07:00,from Google Photo,"Claude Highway, Randall County, Texas, 79118, United States",35.08794886113572,-101.77654062781622,"{'objects': ['Science fair', 'Competitive eating', 'Competition event', 'Spelling bee', 'Tournament', 'chess master', 'trophy case', 'uneven parallel bars, uneven bars', 'contestant', 'player, participant'], 'places': ['indoor stage', 'recreation room', 'indoor flea market', 'banquet hall', 'assembly line'], 'tags': ['person']}",digital_data/images/google_photos/part 2/Google Photos/Photos from 2019/IMG_6914.HEIC.compressed.jpg
21,2019-03-10 17:46:34-07:00,2019-03-10 17:46:34-07:00,from Google Photo,"Claude Highway, Randall County, Texas, 79118, United States",35.08806693808049,-101.77659429915477,"{'objects': ['Tournament', 'Competition event', 'Spelling bee', 'Competitive eating', 'Science fair', 'chess master', 'trophy case', 'player, participant', 'contestant', 'pawn'], 'places': ['indoor flea market', 'banquet hall', 'recreation room', 'sushi bar', 'cafeteria'], 'tags': ['person']}",digital_data/images/google_photos/part 2/Google Photos/Photos from 2019/IMG_6915.HEIC.compressed.jpg
22,2019-03-10 17:47:15-07:00,2019-03-10 17:47:15-07:00,from Google Photo,"Claude Highway, Randall County, Texas, 79118, United States",35.08771270724614,-101.77643328513912,"{'objects': ['Spelling bee', 'Tournament', 'Championship', 'Trophy', 'Science fair', 'chess master', 'pawn', 'seeded player, seed', 'trophy case', 'player, participant'], 'places': ['recreation room', 'throne room', 'candy store', 'indoor stage', 'tower'], 'tags': ['person']}",digital_data/images/google_photos/part 2/Google Photos/Photos from 2019/IMG_6916.HEIC.compressed.jpg
23,2019-03-10 17:47:16-07:00,2019-03-10 17:47:16-07:00,from Google Photo,"Claude Highway, Randall County, Texas, 79118, United States",35.08771270724614,-101.77643328513912,"{'objects': ['Spelling bee', 'Tournament', 'Championship', 'Trophy', 'Science fair', 'chess master', 'seeded player, seed', 'pawn', 'semifinalist', 'player, participant'], 'places': ['recreation room', 'throne room', 'indoor stage', 'mezzanine', 'candy store'], 'tags': ['person']}",digital_data/images/google_photos/part 2/Google Photos/Photos from 2019/IMG_6917.HEIC.compressed.jpg
24,2019-03-10 17:47:17-07:00,2019-03-10 17:47:17-07:00,from Google Photo,"Claude Highway, Randall County, Texas, 79118, United States",35.08771270724614,-101.77643328513912,"{'objects': ['Spelling bee', 'Tournament', 'Championship', 'Trophy', 'Science fair', 'chess master', 'pawn', 'seeded player, seed', 'player, participant', 'closer, finisher'], 'places': ['recreation room', 'mezzanine', 'candy store', 'throne room', 'locker room'], 'tags': ['person']}",digital_data/images/google_photos/part 2/Google Photos/Photos from 2019/IMG_6918.HEIC.compressed.jpg
25,2019-03-11 16:27:43+00:00,2019-03-11 16:27:43+00:00,from Google Photo,Soul Buoy,0.0,0.0,"{'objects': ['Hangikjöt', 'Fårikål', 'Mämmi', 'Smörgåsbord', 'Brännboll', 'automobile horn, car horn, motor horn, horn, hooter', 'appliance, contraption, contrivance, convenience, gadget, gizmo, gismo, widget', 'dialog box, panel', 'Swedish meatball', 'triviality, trivia, trifle, small beer'], 'places': ['sauna', 'shower', 'raft', 'bar', 'waterfall'], 'tags': ['building']}",digital_data/images/google_photos/part 2/Google Photos/Photos from 2019/IMG_6919.PNG.compressed.jpg
26,2019-03-13 16:23:07+00:00,2019-03-13 16:23:07+00:00,from Google Photo,Soul Buoy,0.0,0.0,"{'objects': ['Condiment dispenser', 'Condiment', 'Mayonnaise', 'Heinz sandwich spread', 'Relish', 'condiment', 'mayonnaise, mayo', 'relish', 'dispenser', 'tattler'], 'places': ['delicatessen', 'cafeteria', 'fastfood restaurant', 'supermarket', 'restaurant'], 'tags': ['person']}",digital_data/images/google_photos/part 2/Google Photos/Photos from 2019/IMG_6920.PNG.compressed.jpg
27,2019-03-17 12:59:42-07:00,2019-03-17 12:59:42-07:00,from Google Photo,"Marshall Formby Memorial Highway, Canyon, Randall County, Texas, 79015, United States",35.01831566652016,-101.91650474444822,"{'objects': ['Eagle scout', 'Boy scouts of america', 'Scout', 'Confirmation', 'Park ranger', 'Cub Scout', 'Boy Scout', 'boy scout', 'camper', 'great grandson'], 'places': ['outdoor hangar', 'driveway', 'parking lot', 'canyon', 'archive'], 'tags': ['person']}",digital_data/images/google_photos/part 2/Google Photos/Photos from 2019/IMG_6922.HEIC.compressed.jpg
28,2019-03-18 09:20:41-07:00,2019-03-18 09:20:41-07:00,from Google Photo,"Helium Road, Randall County, Texas, 79119, United States",35.09711592575748,-101.95414982129678,"{'objects': ['Auditorium', 'Academic conference', 'Academic institution', 'Business school', 'Projection screen', 'auditorium', 'peristyle', 'quad, quadrangle', 'assembly hall', 'praetorium, pretorium'], 'places': ['auditorium', 'campus', 'amphitheater', 'lecture room', 'conference center'], 'tags': ['building']}",digital_data/images/google_photos/part 2/Google Photos/Photos from 2019/IMG_6923.HEIC.compressed.jpg
29,2019-03-18 09:31:03-07:00,2019-03-18 09:31:03-07:00,from Google Photo,"Helium Road, Randall County, Texas, 79119, United States",35.09711592575748,-101.95414982129678,"{'objects': ['Academic conference', 'Conference hall', 'Presentation', 'Ultron', 'Hall', 'autopilot, automatic pilot, robot pilot', 'android, humanoid, mechanical man', 'splashboard, splasher, dashboard', 'hexapod', 'Homo sapiens sapiens, modern man'], 'places': ['conference center', 'auditorium', 'lecture room', 'conference room', 'public atrium'], 'tags': ['document']}",digital_data/images/google_photos/part 2/Google Photos/Photos from 2019/IMG_6924.HEIC.compressed.jpg
30,2019-03-18 10:43:51-07:00,2019-03-18 10:43:51-07:00,from Google Photo,"Helium Road, Randall County, Texas, 79119, United States",35.09711592575748,-101.95414982129678,"{'objects': ['Presentation', 'Diagram', 'Lecture', 'Educational software', 'Statistical graphics', 'feature, lineament', 'model, simulation', 'golden shower tree, drumstick tree, purging cassia, pudding pipe tree, canafistola, canafistula, Cassia fistula', 'framework', 'linden, linden tree, basswood, lime, lime tree'], 'places': ['lecture room', 'auditorium', 'sandbox', 'broadleaf forest', 'tree house'], 'tags': ['document']}",digital_data/images/google_photos/part 2/Google Photos/Photos from 2019/IMG_6925.HEIC.compressed.jpg
31,2019-03-18 10:44:49-07:00,2019-03-18 10:44:49-07:00,from Google Photo,"Helium Road, Randall County, Texas, 79119, United States",35.09711592575748,-101.95414982129678,"{'objects': ['Presentation', 'Learning', 'Educational software', 'Lecture', 'Public speaking', 'psycholinguist', 'communication system', 'social scientist', 'feature, lineament', 'Latin'], 'places': ['lecture room', 'classroom', 'conference room', 'auditorium', 'conference center'], 'tags': ['document']}",digital_data/images/google_photos/part 2/Google Photos/Photos from 2019/IMG_6926.HEIC.compressed.jpg
32,2019-03-18 10:46:41-07:00,2019-03-18 10:46:41-07:00,from Google Photo,"Helium Road, Randall County, Texas, 79119, United States",35.09711592575748,-101.95414982129678,"{'objects': ['Academic conference', 'Event', 'Conference hall', 'Presentation', 'Online advertising', 'panel', 'dialog box, panel', 'splashboard, splasher, dashboard', 'town hall', 'panelist, panellist'], 'places': ['conference room', 'conference center', 'auditorium', 'lecture room', 'crosswalk'], 'tags': ['person']}",digital_data/images/google_photos/part 2/Google Photos/Photos from 2019/IMG_6927.HEIC.compressed.jpg
33,2019-03-18 13:00:08-07:00,2019-03-18 13:00:08-07:00,from Google Photo,"Helium Road, Randall County, Texas, 79119, United States",35.097148128560605,-101.95385999606872,"{'objects': ['Academic conference', 'Confirmation', 'Zha cai', 'Place card', 'Falafel', 'microeconomist, microeconomic expert', 'falafel, felafel', 'social scientist', 'economist, economic expert', 'publication'], 'places': ['reception', 'assembly line', 'conference center', 'corral', 'auditorium'], 'tags': ['document']}",digital_data/images/google_photos/part 2/Google Photos/Photos from 2019/IMG_6928.HEIC.compressed.jpg
34,2019-03-18 13:12:49-07:00,2019-03-18 13:12:49-07:00,from Google Photo,"Helium Road, Randall County, Texas, 79119, United States",35.09701931734814,-101.95390293313955,"{'objects': ['Academic conference', 'Conversation', 'Lecture', ""Women's basketball"", 'University', 'chief executive officer, CEO, chief operating officer', 'panel', 'scholar, scholarly person, bookman, student', 'microeconomist, microeconomic expert', 'splashboard, splasher, dashboard'], 'places': ['auditorium', 'lecture room', 'conference center', 'conference room', 'campus'], 'tags': ['person']}",digital_data/images/google_photos/part 2/Google Photos/Photos from 2019/IMG_6929.HEIC.compressed.jpg
35,2019-03-18 15:52:33-07:00,2019-03-18 15:52:33-07:00,from Google Photo,"Helium Road, Randall County, Texas, 79119, United States",35.09711592575748,-101.95414982129678,"{'objects': ['Hospital', 'Radiology', 'Medical imaging', 'Presentation', 'Nurse', 'hospital room', 'emergency room, ER', 'facility, installation', 'medical building, health facility, healthcare facility', 'ward, hospital ward'], 'places': ['hospital', 'hospital room', 'operating room', 'nursing home', 'lecture room'], 'tags': ['document']}",digital_data/images/google_photos/part 2/Google Photos/Photos from 2019/IMG_6930.HEIC.compressed.jpg
36,2019-03-18 16:05:51-07:00,2019-03-18 16:05:51-07:00,from Google Photo,"Helium Road, Randall County, Texas, 79119, United States",35.09711592575748,-101.95414982129678,"{'objects': ['Academic conference', 'Presentation', 'Podium', 'Event', 'Conversation', 'panel', 'dialog box, panel', 'panelist, panellist', 'microeconomist, microeconomic expert', 'quad, quadrangle'], 'places': ['conference room', 'auditorium', 'crosswalk', 'lecture room', 'conference center'], 'tags': ['document']}",digital_data/images/google_photos/part 2/Google Photos/Photos from 2019/IMG_6931.HEIC.compressed.jpg
37,2019-03-18 17:02:12-07:00,2019-03-18 17:02:12-07:00,from Google Photo,"Helium Road, Randall County, Texas, 79119, United States",35.097126660025225,-101.95405321288746,"{'objects': ['Public speaking', 'Human', 'Robot', 'Speech', 'Human action', 'Homo sapiens sapiens, modern man', 'android, humanoid, mechanical man', 'autopilot, automatic pilot, robot pilot', 'splashboard, splasher, dashboard', 'Homo sapiens'], 'places': ['conference center', 'auditorium', 'conference room', 'public atrium', 'lecture room'], 'tags': ['person']}",digital_data/images/google_photos/part 2/Google Photos/Photos from 2019/IMG_6932.HEIC.compressed.jpg
38,2019-03-18 17:02:21-07:00,2019-03-18 17:02:21-07:00,from Google Photo,"Helium Road, Randall County, Texas, 79119, United States",35.09711592575748,-101.95414982129678,"{'objects': ['Human', 'Public speaking', 'Human action', 'Robot', 'Speech', 'android, humanoid, mechanical man', 'Homo sapiens sapiens, modern man', 'autopilot, automatic pilot, robot pilot', 'Homo sapiens', 'homo, man, human being, human'], 'places': ['conference center', 'auditorium', 'public atrium', 'conference room', 'lecture room'], 'tags': ['person']}",digital_data/images/google_photos/part 2/Google Photos/Photos from 2019/IMG_6933.HEIC.compressed.jpg
39,2019-03-19 12:32:09-07:00,2019-03-19 12:32:09-07:00,from Google Photo,"2964, Greg Street, Randall County, Texas, 79015, United States",35.03718650914911,-101.90853991780963,"{'objects': ['Invoice', 'Envelope', 'Voucher', 'Letter', 'Mail', 'envelope', 'envelope', 'envelope', 'envelope, gasbag', 'mailer'], 'places': ['jail cell', 'house', 'driveway', 'lawn', 'courthouse'], 'tags': ['document']}",digital_data/images/google_photos/part 2/Google Photos/Photos from 2019/IMG_6935.HEIC.compressed.jpg
40,2019-03-22 19:06:44-07:00,2019-03-22 19:06:44-07:00,from Google Photo,"Randall County, Texas, United States",35.06895994156193,-101.9117172610509,"{'objects': ['Shopping list', 'Invoice', 'Recipe', 'Receipt', 'Clipboard', 'checkout, checkout counter', 'shopping cart', 'shopping', 'cart', 'shopping basket'], 'places': ['supermarket', 'shop bakery', 'outdoor general store', 'candy store', 'loading dock'], 'tags': ['document']}",digital_data/images/google_photos/part 2/Google Photos/Photos from 2019/IMG_6936.HEIC.compressed.jpg
41,2019-03-23 07:50:06-07:00,2019-03-23 07:50:06-07:00,from Google Photo,"2968, Greg Street, Randall County, Texas, 79015, United States",35.03755147425116,-101.90860432341586,"{'objects': ['Hiking equipment', 'Mountain guide', 'Yoga mat carrier', 'Backpacking', 'Sleeping pad', 'tent-fly, rainfly, fly sheet, fly, tent flap', 'Cub Scout', 'backpacking tent, pack tent', 'boy scout', 'Boy Scout'], 'places': ['outdoor cabin', 'clean room', 'living room', 'playroom', 'campsite'], 'tags': ['person']}",digital_data/images/google_photos/part 2/Google Photos/Photos from 2019/IMG_6937.HEIC.compressed.jpg
42,2019-03-23 09:36:05-07:00,2019-03-23 09:36:05-07:00,from Google Photo,"Castro County, Texas, United States",34.72240410864033,-102.0198864767347,"{'objects': ['Camp', 'Troop', 'Boy scouts of america', 'Jamboree', 'Camp furniture', 'Cub Scout', 'boy scout', 'Boy Scout', 'service club', 'wall tent'], 'places': ['campsite', 'dining hall', 'outdoor general store', 'outdoor cabin', 'picnic area'], 'tags': ['commodity products']}",digital_data/images/google_photos/part 2/Google Photos/Photos from 2019/IMG_6938.HEIC.compressed.jpg
43,2019-03-23 09:36:12-07:00,2019-03-23 09:36:12-07:00,from Google Photo,"Castro County, Texas, United States",34.72240410864033,-102.0198864767347,"{'objects': ['Boy scouts of america', 'Camp', 'Scout', 'Eagle scout', 'Troop', 'Cub Scout', 'Boy Scout', 'boy scout', 'lean-to tent', 'pup tent, shelter tent'], 'places': ['campsite', 'outdoor cabin', 'outdoor general store', 'picnic area', 'dining hall'], 'tags': ['person']}",digital_data/images/google_photos/part 2/Google Photos/Photos from 2019/IMG_6939.HEIC.compressed.jpg
44,2019-03-23 20:50:05-07:00,2019-03-23 20:50:05-07:00,from Google Photo,"Charlie's Furniture, 3700, South Soncy Road, Amarillo, Randall County, Texas, 79119, United States",35.16672765183763,-101.93941167173506,"{'objects': ['Bourbon ball', 'Chin chin', 'Masquerade ball', 'Prom', 'Mirin', 'black tie', 'plenipotentiary', 'frock', 'microeconomist, microeconomic expert', 'radiologist, radiotherapist'], 'places': ['ballroom', 'reception', 'banquet hall', 'archive', 'runway'], 'tags': ['person']}",digital_data/images/google_photos/part 2/Google Photos/Photos from 2019/IMG_6940.HEIC.compressed.jpg
45,2019-03-27 11:42:43+09:00,2019-03-27 11:42:43+09:00,from Google Photo,"Seoul National University Gwanak Campus, 1, Gwanak-ro, Daehak-dong, Gwanak-gu, 08826, South Korea",37.4551,126.9504,"{'objects': ['Academic certificate', 'Commemorative plaque', 'Award', 'Shuanghuan sceo', 'Diploma', 'commemorative', 'case, display case, showcase, vitrine', 'shantung', 'keepsake, souvenir, token, relic', 'licentiate'], 'places': ['archive', 'campus', 'office', 'embassy', 'heliport'], 'tags': ['document']}",digital_data/images/google_photos/part 2/Google Photos/Photos from 2019/IMG_6943.HEIC.compressed.jpg
46,2019-03-27 11:42:50+09:00,2019-03-27 11:42:50+09:00,from Google Photo,"Seoul National University Gwanak Campus, 1, Gwanak-ro, Daehak-dong, Gwanak-gu, 08826, South Korea",37.4551,126.9504,"{'objects': ['Academic certificate', 'Award', 'Commemorative plaque', 'Display case', 'Souvenir', 'commemorative', 'case, display case, showcase, vitrine', 'plenipotentiary', 'office, business office', 'headquarters, central office, main office, home office, home base'], 'places': ['office', 'embassy', 'reception', 'archive', 'indoor museum'], 'tags': ['document']}",digital_data/images/google_photos/part 2/Google Photos/Photos from 2019/IMG_6944.HEIC.compressed.jpg
47,2019-03-27 13:45:36+09:00,2019-03-27 13:45:36+09:00,from Google Photo,"Seoul National University Gwanak Campus, 1, Gwanak-ro, Daehak-dong, Gwanak-gu, 08826, South Korea",37.4551,126.951,"{'objects': ['Academic conference', 'University', 'Banner', 'Academic institution', 'Science fair', 'university', 'signboard, sign', 'exhibition hall, exhibition area', 'student center', 'banner, streamer'], 'places': ['conference center', 'science museum', 'campus', 'outdoor museum', 'lobby'], 'tags': ['building']}",digital_data/images/google_photos/part 2/Google Photos/Photos from 2019/IMG_6945.HEIC.compressed.jpg
